qb_transaction_id,class,qb_description,qb_description_fp,qb_date,qb_amount,qb_ledger_book_id,user_id,client_entity_id,practice_id,n_matches,n_approved,n_unapproved
8d8101ef-4047-42fd-8f93-3dfb130cfa1a,R3,PAYPAL PAYOUT,c4a887e4e8d7632007072a480c63947374313c0cf37d13e471602c897fb455a8,2026-09-07,-2411.92,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
977a0dd1-1b82-4cd0-8fa3-7fd8cc85e018,R3,GOOGLE WORKSPACE,c3f6bcf802410fe377de9e52cc34a7fd6c4cde995f949d42420033abefeaae19,2026-09-01,1484.39,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,6,3,3
9b2a6a73-b36a-47e3-aea8-1eaa430de362,R3,OFFICE DEPOT,3275864377542bd8883cb51767fd2c943ee93720f491075090e4d2d1b4db6de4,2026-09-05,1771.48,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,4,2,2
9cd7fe81-9675-4c8f-b66b-c0c441ca4899,R3,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,2026-09-02,841.94,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
9df5e55d-6c1e-4468-a4fc-d7148564db4b,R3,BANK CHARGES,e43588e5f91e89a8c86689a31a562411129c292d816231673b1f1dec238c5694,2026-09-09,290.03,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
9e4cba08-2ed0-49a1-b30c-8a5dbcf515ed,R3,PAYPAL PAYOUT,c4a887e4e8d7632007072a480c63947374313c0cf37d13e471602c897fb455a8,2026-09-07,-2411.92,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
a2db043b-2eeb-45a4-9633-3a20c079c076,R3,MICROSOFT 365,1054cb307cd7f9019a0860035920cc725f32eb675bee25548ddf1f634c9dc8d5,2026-09-11,1365.01,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
a930ae6c-d213-4644-87d1-7dc9ea7065ac,R3,SHELL,ce635c4eabff5e4f56dba8fb1e39ca235530aa2b6b18533eef1af3862016c577,2026-09-13,309.91,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
a939cff2-fe20-4f20-9fe1-aaec94a1638b,R3,PAYPAL PAYOUT,c4a887e4e8d7632007072a480c63947374313c0cf37d13e471602c897fb455a8,2026-09-07,-2151.50,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
aa1d3b72-9d06-44f8-8e55-65fda4bcfc1d,R3,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,2026-09-12,1538.35,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
aad42d22-6dd7-4d6f-b0ee-d668fc255aee,R3,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,2026-09-14,1907.23,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
acc80039-13e7-4445-abed-4cffb99110b9,R3,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,2026-09-13,1825.69,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,4,2,2
b2892046-d2a2-41b3-bba1-c591f0b48277,R3,OFFICE DEPOT,3275864377542bd8883cb51767fd2c943ee93720f491075090e4d2d1b4db6de4,2026-09-05,1771.48,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
b3cbf69c-0f1d-416f-8c73-926592c74ee5,R2,CLIENT PAYMENT INV-3005,0dc0c131f5f51af06bd1ef5f24ca427d175bc3d58723c30da9f6bf38598bf432,2026-09-04,-383.67,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,1,1
b48714d3-0154-4b84-85eb-78f4f1217f19,R3,PAYPAL PAYOUT,c4a887e4e8d7632007072a480c63947374313c0cf37d13e471602c897fb455a8,2026-09-07,-1644.80,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
ba25ea99-6a99-48a2-9ee3-5973f24ba15f,R3,OFFICE DEPOT,3275864377542bd8883cb51767fd2c943ee93720f491075090e4d2d1b4db6de4,2026-09-04,532.72,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
c4fa9bae-2788-49cd-9e9e-775c55f68fe6,R2,CLIENT PAYMENT INV-3010,fa49995867be7c7a7960b7217937c407f01705bab82b93147badaf2f0ef57d25,2026-09-10,-428.29,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,1,1
c6fb703b-cf70-4417-a4fd-c9a02906765b,R6,REFUND AMAZON,4e1599e7d8046e4ec850afe761adf81abe542789adb5d7fabc00ec07859f10d4,2026-10-01,-48.72,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
cabbec10-5155-4102-94ce-f90baf4c0441,R3,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,2026-09-12,1538.35,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
ccf900f8-7071-4943-8e6d-f1860ae17b96,R3,STRIPE PAYOUT,b1ba32ff6017633bf4a5f0b8cf094a15f87173e492fab6d5d965b6bd6d5941ec,2026-09-09,-2627.20,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
cd0a15ca-0aa5-408c-a943-59caf2ad8361,R5,4FB-CANONICAL-TEST A,e3ac06de92a967b97af2412d78bac4ab5a0ea2a0522c815102ab8c71e088f71d,2026-07-16,-5.00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,3,1,2
cd90b49f-1350-4fd4-8066-7104b8c63dbf,R3,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,2026-09-13,1684.13,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
d1768c54-d276-40a0-8d03-7ad6253a7006,R3,MICROSOFT 365,1054cb307cd7f9019a0860035920cc725f32eb675bee25548ddf1f634c9dc8d5,2026-09-14,1858.55,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
d3c34529-7dd6-4606-af2b-d59c2f19411a,R3,GOOGLE WORKSPACE,c3f6bcf802410fe377de9e52cc34a7fd6c4cde995f949d42420033abefeaae19,2026-09-01,1484.39,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
d6a8207f-f5bf-4d26-ab4e-9d6a7729ee2e,R3,CLIENT PAYMENT INV-3005,0dc0c131f5f51af06bd1ef5f24ca427d175bc3d58723c30da9f6bf38598bf432,2026-09-04,-383.67,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
d7631bdb-4cf0-4003-9a1f-db7c62b8bd43,R3,ADOBE,ee9021c84f33366bde80b75efa132836e47afa18b9ce58e8077f4c25d039666c,2026-09-16,261.14,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,3,2,1
d9a07f3c-3f1c-4bf0-82b8-8c2557cb27c8,R3,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,2026-09-15,482.71,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
dadecc13-3173-4a82-8c10-637794f30e8b,R3,ADOBE,ee9021c84f33366bde80b75efa132836e47afa18b9ce58e8077f4c25d039666c,2026-09-10,1021.50,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,3,2,1
de3569ec-ed2c-487e-969d-15e5501f5a88,R3,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,2026-09-15,482.71,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
e1fde6f2-1351-44c0-a944-331c3f60a60e,R3,BANK CHARGES,e43588e5f91e89a8c86689a31a562411129c292d816231673b1f1dec238c5694,2026-09-09,290.03,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
e3c6d202-c666-4e83-9e80-610bae824fcd,R3,GOOGLE WORKSPACE,c3f6bcf802410fe377de9e52cc34a7fd6c4cde995f949d42420033abefeaae19,2026-09-02,1124.68,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,6,3,3
e6198519-6244-46a1-af05-e4dd83c5979f,R3,CLIENT PAYMENT INV-3004,f45b8a681f8b9a98f41c4eb542a6ffddbbcd3ce2c86a38e0a724826a67634b48,2026-09-03,-3352.39,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
e6ac3c68-3889-4238-b3af-10c99951672b,R3,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,2026-09-06,1970.52,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
e8027f5c-68dd-4004-b5a8-6af1ec9bf295,R3,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,2026-09-13,1825.69,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
e81ef973-84f7-44fe-aa4c-c577823ec15d,R3,CLIENT PAYMENT INV-3007,b0dacb11da5a158e80e4e26626b0a2751b3a09df98f9041c1ef8a59326f6ca06,2026-09-05,-289.97,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,4,2,2
e8ba237b-583a-4093-8cb0-32a7bf5cb08d,R3,GOOGLE WORKSPACE,c3f6bcf802410fe377de9e52cc34a7fd6c4cde995f949d42420033abefeaae19,2026-09-08,461.95,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
ec2f2979-7440-4097-b9e4-d5190774bbad,R3,MICROSOFT 365,1054cb307cd7f9019a0860035920cc725f32eb675bee25548ddf1f634c9dc8d5,2026-09-14,1858.55,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
eff8b3ac-a91a-4b6b-af95-fb033a0d45d7,R6,TRANSFER TO SAVINGS,2550ddeaf2e9936c2182a63fd46dce90fcff49f5c3da8e0ed098afd6a56ebf34,2026-09-30,1000.00,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
f2cc253f-2f37-4a3b-9760-e97f06a3138a,R3,CLIENT PAYMENT INV-3016,2e24d4d5fef1d2ef850f7e1e5bb411b8758dea507a62057e8c7dad9faf5d831b,2026-09-17,-3483.27,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,4,2,2
f47d6182-a9d7-488a-83d2-f0168093b8b3,R3,MICROSOFT 365,1054cb307cd7f9019a0860035920cc725f32eb675bee25548ddf1f634c9dc8d5,2026-09-05,1106.32,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,5,2,3
fadc425e-0994-4ba0-a07b-4143b380bd22,R2,CLIENT PAYMENT INV-3013,d22166ec0fe58d8cce2936282d62753973992baf8831af2dfec4fc55352a03c1,2026-09-12,-595.64,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,1,1
fc39c929-acb9-4870-ac7b-8625d1553a07,R3,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,2026-09-01,178.44,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
fd6f7151-12f8-4554-a91e-26b45fa2c7a7,R2,CLIENT PAYMENT INV-3014,57cb7e7d23c884711d5cfbdbc6f8fe3c78e3c2b4b0b00979818ba26c4bd04fba,2026-09-15,-321.71,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,1,1
fe1949c9-e3f1-4f2d-9410-26c16940373b,R3,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,2026-09-16,334.43,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,2,2,0
