match_id,role,class,stage,reason,action,qb_transaction_id,qb_date,qb_amount,qb_description,qb_description_fp,qb_ledger_book_id,bank_transaction_id,bank_date,bank_amount,bank_description,bank_description_fp,bank_merchant,statement_id,statement_file_name,statement_upload_date,statement_ledger_book_id,user_id,client_entity_id,practice_id,matched_by,matched_at,confidence,flagged_level,approved_at,approved_by,intended_survivor_match_id,evidence_summary,accountant_decision,accountant_identity,confirmation_timestamp,authorization_status
37845cf2-c96f-4ba1-a914-062363500ac6,target,R3,2,unsupported_approved_claim,SUPERSEDE,4bc5c75e-91c5-4a70-807d-5caf105b72f7,2026-09-10,1194.84,HMRC VAT PAYMENT,e4720f94beb86e1369e1bb706b045e5b2f63ec04fd68fe5392c4459b4e64d0ce,e125b9e1-616a-4c65-969d-6e650b6d38ac,4c7223c5-55c1-4cf0-b94f-2af92445e60a,2026-09-12,1992.21,OFFICE DEPOT,3275864377542bd8883cb51767fd2c943ee93720f491075090e4d2d1b4db6de4,OFFICE DEPOT,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.35,red,2026-08-09T03:07:40.582+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,1dcae159-c1dc-40cf-a318-d430df63f18e,approved row bank amount 1992.21 contradicts QB amount 1194.84; approved exact-amount survivor 1dcae159-c1dc-40cf-a318-d430df63f18e,,,,PENDING
37ede226-4ded-4a89-8d6f-38a77eb622ca,target,R3,2,unsupported_approved_claim,SUPERSEDE,5d5a690b-f90e-499d-86a1-0050cc8e0e4e,2026-09-03,-3049.09,CLIENT PAYMENT INV-3003,5820b82e12ab122f0b81f000ce8de87f19497966b1258f05396450c589916094,e125b9e1-616a-4c65-969d-6e650b6d38ac,a994b27a-57c0-4651-95b7-a7a8c8e744e8,2026-09-10,-3023.28,CLIENT PAYMENT INV-3007,b0dacb11da5a158e80e4e26626b0a2751b3a09df98f9041c1ef8a59326f6ca06,CLIENT PAYMENT INV-3007,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.65,red,2026-08-09T03:07:54.941+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,fe3b1c95-9aec-4172-ab3f-dc0cb41de8ca,approved row bank amount -3023.28 contradicts QB amount -3049.09; approved exact-amount survivor fe3b1c95-9aec-4172-ab3f-dc0cb41de8ca,,,,PENDING
3f1310cf-45de-40ec-8cf7-32eeb906ae02,target,R3,2,unsupported_approved_claim,SUPERSEDE,e1fde6f2-1351-44c0-a944-331c3f60a60e,2026-09-09,290.03,BANK CHARGES,e43588e5f91e89a8c86689a31a562411129c292d816231673b1f1dec238c5694,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,cc0e3d00-1699-45fb-97d1-29d06256cc45,2026-09-11,-966.37,PAYPAL PAYOUT,c4a887e4e8d7632007072a480c63947374313c0cf37d13e471602c897fb455a8,PAYPAL PAYOUT,9768e13a-f660-42ec-9bce-58c1e13ef96c,zaki_bank_test_150_transactions.csv,2026-08-08T22:51:51.488188+00:00,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,auto,2026-08-08T22:51:52.097+00:00,0.35,red,2026-08-08T22:55:57.498+00:00,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,d32d2f7f-68c6-463a-a487-3cb21e244c98,approved row bank amount -966.37 contradicts QB amount 290.03; approved exact-amount survivor d32d2f7f-68c6-463a-a487-3cb21e244c98,,,,PENDING
44453a69-a489-41fa-bf1a-476d6a7908e2,target,R3,2,unsupported_approved_claim,SUPERSEDE,d7631bdb-4cf0-4003-9a1f-db7c62b8bd43,2026-09-16,261.14,ADOBE,ee9021c84f33366bde80b75efa132836e47afa18b9ce58e8077f4c25d039666c,e125b9e1-616a-4c65-969d-6e650b6d38ac,6193e169-ea8b-48bc-b378-404d5500cb7d,2026-09-17,1093.45,ADOBE,ee9021c84f33366bde80b75efa132836e47afa18b9ce58e8077f4c25d039666c,ADOBE,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.6,red,2026-08-09T03:07:40.582+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,d516053c-5b44-424a-9e96-0b905ff3ba47,approved row bank amount 1093.45 contradicts QB amount 261.14; approved exact-amount survivor d516053c-5b44-424a-9e96-0b905ff3ba47,,,,PENDING
4568675b-aeb5-4272-9168-43700d3416d7,target,R3,2,unsupported_approved_claim,SUPERSEDE,17ae1677-2955-4bd5-8421-9487cc2d8eb2,2026-09-12,-595.64,CLIENT PAYMENT INV-3013,d22166ec0fe58d8cce2936282d62753973992baf8831af2dfec4fc55352a03c1,e125b9e1-616a-4c65-969d-6e650b6d38ac,e6ab1deb-721e-42de-966f-84f60ff993ed,2026-09-13,-2926.42,CLIENT PAYMENT INV-3010,fa49995867be7c7a7960b7217937c407f01705bab82b93147badaf2f0ef57d25,CLIENT PAYMENT INV-3010,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.6,red,2026-08-09T03:07:54.941+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,4d51f91b-2401-47ce-957b-82a89a459b10,approved row bank amount -2926.42 contradicts QB amount -595.64; approved exact-amount survivor 4d51f91b-2401-47ce-957b-82a89a459b10,,,,PENDING
47f10443-f490-4db8-bdf5-dfdbc46fb959,target,R3,2,unsupported_approved_claim,SUPERSEDE,9df5e55d-6c1e-4468-a4fc-d7148564db4b,2026-09-09,290.03,BANK CHARGES,e43588e5f91e89a8c86689a31a562411129c292d816231673b1f1dec238c5694,e125b9e1-616a-4c65-969d-6e650b6d38ac,dab98b04-fedd-40bf-bfc4-39251eeedc03,2026-09-11,-966.37,PAYPAL PAYOUT,c4a887e4e8d7632007072a480c63947374313c0cf37d13e471602c897fb455a8,PAYPAL PAYOUT,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.35,red,2026-08-09T03:07:40.582+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,9ce24e6b-6fc2-46b4-9fa4-556cd6418d55,approved row bank amount -966.37 contradicts QB amount 290.03; approved exact-amount survivor 9ce24e6b-6fc2-46b4-9fa4-556cd6418d55,,,,PENDING
495c8d80-8ecf-4979-993b-dfc2800bd8ac,target,R6,2,conflicting_approved_duplicate_evidence,SUPERSEDE,43be2941-a210-4caa-9253-7cc632104c27,2026-09-30,1000.00,TRANSFER TO SAVINGS,2550ddeaf2e9936c2182a63fd46dce90fcff49f5c3da8e0ed098afd6a56ebf34,e125b9e1-616a-4c65-969d-6e650b6d38ac,2f530664-b2d3-4cea-85d6-8a86a0ea995e,2026-09-30,1000.00,TRANSFER TO SAVINGS,2550ddeaf2e9936c2182a63fd46dce90fcff49f5c3da8e0ed098afd6a56ebf34,TRANSFER TO SAVINGS,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,1,green,2026-08-09T03:06:42.487+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,c1b21c55-8a00-4e34-977f-ad88b23a0e06,identical-evidence approved pair on QB 'TRANSFER TO SAVINGS'; proposal keeps c1b21c55-8a00-4e34-977f-ad88b23a0e06 (earliest statement upload) — HUMAN DECISION REQUIRED,,,,PENDING
49f62488-4021-42a5-99fc-60903f6c1228,target,R3,2,unsupported_approved_claim,SUPERSEDE,ec2f2979-7440-4097-b9e4-d5190774bbad,2026-09-14,1858.55,MICROSOFT 365,1054cb307cd7f9019a0860035920cc725f32eb675bee25548ddf1f634c9dc8d5,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,163779a0-2bf4-4f6b-a51e-9d88b1830cf8,2026-09-14,1863.85,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,TRAINLINE,9768e13a-f660-42ec-9bce-58c1e13ef96c,zaki_bank_test_150_transactions.csv,2026-08-08T22:51:51.488188+00:00,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,auto,2026-08-08T22:51:52.097+00:00,0.75,yellow,2026-08-08T22:55:57.498+00:00,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,ca923dbb-2c81-4547-931c-ad2381d46189,approved row bank amount 1863.85 contradicts QB amount 1858.55; approved exact-amount survivor ca923dbb-2c81-4547-931c-ad2381d46189,,,,PENDING
4e15d74e-eacd-4b38-979c-548d7fcd8882,target,R3,2,unsupported_approved_claim,SUPERSEDE,3b9a5c97-9561-4511-977b-85c21c73e968,2026-09-15,1956.08,MICROSOFT 365,1054cb307cd7f9019a0860035920cc725f32eb675bee25548ddf1f634c9dc8d5,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,3aea31f3-b515-4acb-94ec-758c02861d5b,2026-09-13,1967.79,OFFICE DEPOT,3275864377542bd8883cb51767fd2c943ee93720f491075090e4d2d1b4db6de4,OFFICE DEPOT,9768e13a-f660-42ec-9bce-58c1e13ef96c,zaki_bank_test_150_transactions.csv,2026-08-08T22:51:51.488188+00:00,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,auto,2026-08-08T22:51:52.097+00:00,0.75,yellow,2026-08-08T22:55:57.498+00:00,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,040a9f17-65b4-4a3e-9fcc-d2aed02b43b8,approved row bank amount 1967.79 contradicts QB amount 1956.08; approved exact-amount survivor 040a9f17-65b4-4a3e-9fcc-d2aed02b43b8,,,,PENDING
4fa4af76-4fb7-478e-95e7-4d478c3d3bb0,target,R3,2,unsupported_approved_claim,SUPERSEDE,390c6fca-f03e-466f-b70e-870fe77532c9,2026-09-14,1199.89,GOOGLE WORKSPACE,c3f6bcf802410fe377de9e52cc34a7fd6c4cde995f949d42420033abefeaae19,e125b9e1-616a-4c65-969d-6e650b6d38ac,23b4852b-8bbf-4b82-87e8-8431ec832cc1,2026-09-18,1798.35,GOOGLE WORKSPACE,c3f6bcf802410fe377de9e52cc34a7fd6c4cde995f949d42420033abefeaae19,GOOGLE WORKSPACE,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.4,red,2026-08-09T03:07:40.582+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,fc5c9204-9533-40e6-9fb3-8b485aa9a511,approved row bank amount 1798.35 contradicts QB amount 1199.89; approved exact-amount survivor fc5c9204-9533-40e6-9fb3-8b485aa9a511,,,,PENDING
5128632c-2104-4923-ad75-b2c58cdcb529,target,R3,2,unsupported_approved_claim,SUPERSEDE,1a9f4d41-55f9-4ff3-a464-5afe6968687f,2026-09-14,1907.23,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,e125b9e1-616a-4c65-969d-6e650b6d38ac,8667ab94-c834-46e7-9ddb-0cfa245f37c0,2026-09-09,319.08,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,STRIPE FEE,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.4,red,2026-08-09T03:07:40.582+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,de90515c-7ffe-4c8b-a739-8847ce562248,approved row bank amount 319.08 contradicts QB amount 1907.23; approved exact-amount survivor de90515c-7ffe-4c8b-a739-8847ce562248,,,,PENDING
532c6727-f92e-4fce-9710-5ac37d055a09,target,R3,2,unsupported_approved_claim,SUPERSEDE,024b4e7a-6ecd-4907-9c98-88b6fc0981a9,2026-09-05,1106.32,MICROSOFT 365,1054cb307cd7f9019a0860035920cc725f32eb675bee25548ddf1f634c9dc8d5,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,b4cf8539-ecd9-45f4-9751-4b154ed6d828,2026-09-04,125.92,MICROSOFT 365,1054cb307cd7f9019a0860035920cc725f32eb675bee25548ddf1f634c9dc8d5,MICROSOFT 365,9768e13a-f660-42ec-9bce-58c1e13ef96c,zaki_bank_test_150_transactions.csv,2026-08-08T22:51:51.488188+00:00,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,auto,2026-08-08T22:51:52.097+00:00,0.6,red,2026-08-08T22:55:57.498+00:00,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,c61fdf74-f8ea-4c93-8970-01903a681320,approved row bank amount 125.92 contradicts QB amount 1106.32; approved exact-amount survivor c61fdf74-f8ea-4c93-8970-01903a681320,,,,PENDING
5438ec10-e4f9-4a67-b3ad-2265c7f032fc,target,R3,2,unsupported_approved_claim,SUPERSEDE,e6ac3c68-3889-4238-b3af-10c99951672b,2026-09-06,1970.52,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,e125b9e1-616a-4c65-969d-6e650b6d38ac,c4eee5cc-379e-49e4-957d-d73e662b6eb5,2026-09-07,1853.40,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,TRAINLINE,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.6,red,2026-08-09T03:07:40.582+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,97048913-4ca1-4fed-ac8c-4eaf14c95a95,approved row bank amount 1853.4 contradicts QB amount 1970.52; approved exact-amount survivor 97048913-4ca1-4fed-ac8c-4eaf14c95a95,,,,PENDING
5947b9eb-1f37-4c2e-839e-bed931dca73f,target,R3,2,unsupported_approved_claim,SUPERSEDE,80789a56-1059-4cdd-9e0f-91f8847ff1af,2026-09-17,-2568.26,CLIENT PAYMENT INV-3015,cacc5bf5ef54b6b11ad524f3d65c206737af16d82fe9944ca285b38ebbd6e50a,e125b9e1-616a-4c65-969d-6e650b6d38ac,ed9be106-39de-410f-b220-db5cce5cf3d2,2026-09-16,-62.23,CLIENT PAYMENT INV-3012,3776d648582b314dcf68dcc73d82f9911965bb984244cbd6eaf08f0aca4aa63e,CLIENT PAYMENT INV-3012,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.6,red,2026-08-09T03:07:54.941+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,e6a29cb9-c30d-497d-9b1e-a91a059c6097,approved row bank amount -62.23 contradicts QB amount -2568.26; approved exact-amount survivor e6a29cb9-c30d-497d-9b1e-a91a059c6097,,,,PENDING
61ba1d56-79b3-49a1-87ba-82b6af950e89,target,R3,2,unsupported_approved_claim,SUPERSEDE,2558eb7b-81be-4075-beba-7ce9f54e1b8a,2026-09-02,841.94,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,e125b9e1-616a-4c65-969d-6e650b6d38ac,467364bf-61b6-4271-beec-1ee58dc52406,2026-09-07,848.90,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,TRAINLINE,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.55,red,2026-08-09T03:07:40.582+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,7b94129e-4341-4672-aa97-320d5fcf460f,approved row bank amount 848.9 contradicts QB amount 841.94; approved exact-amount survivor 7b94129e-4341-4672-aa97-320d5fcf460f,,,,PENDING
659f26c9-4eea-4aaf-80e1-b94a102509c0,target,R3,2,unsupported_approved_claim,SUPERSEDE,0887172a-0cc0-47f5-8663-9d93e108ddf9,2026-09-14,1199.89,GOOGLE WORKSPACE,c3f6bcf802410fe377de9e52cc34a7fd6c4cde995f949d42420033abefeaae19,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,00e7b583-2c37-4791-a2ed-6ae4f066019f,2026-09-18,1798.35,GOOGLE WORKSPACE,c3f6bcf802410fe377de9e52cc34a7fd6c4cde995f949d42420033abefeaae19,GOOGLE WORKSPACE,9768e13a-f660-42ec-9bce-58c1e13ef96c,zaki_bank_test_150_transactions.csv,2026-08-08T22:51:51.488188+00:00,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,auto,2026-08-08T22:51:52.097+00:00,0.4,red,2026-08-08T22:55:57.498+00:00,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,a32f9b37-c17a-44ea-8313-0d8b0b323394,approved row bank amount 1798.35 contradicts QB amount 1199.89; approved exact-amount survivor a32f9b37-c17a-44ea-8313-0d8b0b323394,,,,PENDING
66b20c58-5186-48d0-8ced-58ee3b453a47,target,R3,2,unsupported_approved_claim,SUPERSEDE,aa1d3b72-9d06-44f8-8e55-65fda4bcfc1d,2026-09-12,1538.35,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,c2eca5eb-5f0d-4cd1-bcda-e6fc1171fbba,2026-10-03,1532.80,TRAINLINE,e1eaff0eb106c162aaa2b5b15fe915f5817a5855983217f5e3b5d5d5d9bfbf39,TRAINLINE,9768e13a-f660-42ec-9bce-58c1e13ef96c,zaki_bank_test_150_transactions.csv,2026-08-08T22:51:51.488188+00:00,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,auto,2026-08-08T22:51:52.097+00:00,0.65,red,2026-08-08T22:55:57.498+00:00,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,99a3fd62-4ace-41ad-bcb2-e2aeb05041a9,approved row bank amount 1532.8 contradicts QB amount 1538.35; approved exact-amount survivor 99a3fd62-4ace-41ad-bcb2-e2aeb05041a9,,,,PENDING
6904e990-7c4b-4da5-b8a0-5795a9c3ff7e,target,R3,2,unsupported_approved_claim,SUPERSEDE,3939c995-5169-4e3b-83ed-7a13dcf4d79f,2026-09-16,849.16,OFFICE DEPOT,3275864377542bd8883cb51767fd2c943ee93720f491075090e4d2d1b4db6de4,e125b9e1-616a-4c65-969d-6e650b6d38ac,eacd3450-e27e-423d-bb6d-02230ba52da7,2026-09-17,1107.29,OFFICE DEPOT,3275864377542bd8883cb51767fd2c943ee93720f491075090e4d2d1b4db6de4,OFFICE DEPOT,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.6,red,2026-08-09T03:07:40.582+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,2e2ed5d2-0d6a-4a6d-93aa-be5e39046630,approved row bank amount 1107.29 contradicts QB amount 849.16; approved exact-amount survivor 2e2ed5d2-0d6a-4a6d-93aa-be5e39046630,,,,PENDING
6bfd8ff2-ff44-4230-b8b3-601a882069cd,target,R3,2,unsupported_approved_claim,SUPERSEDE,029fc64e-03fd-43db-b5bb-19e4d51cc4c4,2026-09-02,-804.30,CLIENT PAYMENT INV-3002,85497a91225efc910082861f4ac064d735de2ad5a4e8ac6d1644673d7b3a161d,e125b9e1-616a-4c65-969d-6e650b6d38ac,1e7da61f-2c37-461c-8106-fd62924a80ce,2026-09-01,-843.90,CLIENT PAYMENT INV-3001,81a13a3baadec3c85229974f613ac10289d9e65a2640ffca1beb601538fd4293,CLIENT PAYMENT INV-3001,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,0.6,red,2026-08-09T03:07:54.941+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,6a4f4da5-62b9-4cec-b91d-909fe00b5f93,approved row bank amount -843.9 contradicts QB amount -804.3; approved exact-amount survivor 6a4f4da5-62b9-4cec-b91d-909fe00b5f93,,,,PENDING
7052959f-722b-4e15-b18c-e4aa29a2062a,target,R3,2,unsupported_approved_claim,SUPERSEDE,aad42d22-6dd7-4d6f-b0ee-d668fc255aee,2026-09-14,1907.23,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,c44fec91-8cd4-4455-b461-ac45993f98eb,2026-09-09,319.08,STRIPE FEE,f0ba59aa7aa6663dd74593cd25e7adb8707b24f6f20908694a2a2c91c9b8a541,STRIPE FEE,9768e13a-f660-42ec-9bce-58c1e13ef96c,zaki_bank_test_150_transactions.csv,2026-08-08T22:51:51.488188+00:00,933cc6e0-27ea-4570-8a3b-41d1a8af9a13,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,47f6862a-19c4-4c66-9207-fc20fc3ec2f2,1c8b1bb2-1e2b-4d24-b141-e674ac840b6e,auto,2026-08-08T22:51:52.097+00:00,0.4,red,2026-08-08T22:55:57.498+00:00,0042d6e0-86f5-4c2e-970e-a0c7ac04106a,dc22195d-2625-48a9-bc38-69dd52aadcc8,approved row bank amount 319.08 contradicts QB amount 1907.23; approved exact-amount survivor dc22195d-2625-48a9-bc38-69dd52aadcc8,,,,PENDING
731ea4f0-7dd2-4927-85da-46ba58d6e7bf,target,R6,2,conflicting_approved_duplicate_evidence,SUPERSEDE,41adbcf4-b89a-464f-8d26-f87aae5bc8aa,2026-10-01,-48.72,REFUND AMAZON,4e1599e7d8046e4ec850afe761adf81abe542789adb5d7fabc00ec07859f10d4,e125b9e1-616a-4c65-969d-6e650b6d38ac,9520363f-1774-444e-8bbc-55095f57c2c3,2026-10-01,-48.72,REFUND AMAZON,4e1599e7d8046e4ec850afe761adf81abe542789adb5d7fabc00ec07859f10d4,REFUND AMAZON,2b699161-319f-45f8-a54d-d9de32513cec,zaki_bank_test_150_transactions.csv,2026-08-09T03:04:53.205904+00:00,e125b9e1-616a-4c65-969d-6e650b6d38ac,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,daa94c07-e040-4a68-9c2f-b7f1c57582c8,3b8c0820-6970-400f-a6ed-827890f4b74c,auto,2026-08-09T03:04:53.612+00:00,1,green,2026-08-09T03:06:42.487+00:00,38832e8e-fa0f-45a3-96ce-3cb6da270cbe,b21bdd83-defe-4e68-ab8b-a007a9e87f9b,identical-evidence approved pair on QB 'REFUND AMAZON'; proposal keeps b21bdd83-defe-4e68-ab8b-a007a9e87f9b (earliest statement upload) — HUMAN DECISION REQUIRED,,,,PENDING
